event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_005137|DGCR2|chr22|-	chr22:19023775-19026634	19024575	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.63	1.00	1.00	1.00	1.00	1.00	0.61	1.00	0.75	1.00	1.00	1.00	1.00	1.00	1.00	0.91	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00
NM_005740|DNAL4|chr22|-	chr22:39174518-39175618	39175446	0.89	0.82	0.91	0.79	1.00	0.88	0.82	0.89	0.78	0.96	0.96	0.87	0.85	0.88	0.81	0.85	0.85	0.83	0.87	0.89	0.88	0.88	0.90	0.87	0.89	0.94	0.88	0.83	0.90	0.77	0.91	0.84	0.87	0.89	0.89	1.00	0.89	0.91	0.86	0.86	0.96	0.93	0.82	0.75	0.95	0.86	0.95	0.93	0.91	0.85	0.86
NM_007172|NUP50|chr22|+	chr22:45580333-45583902	45581461	0.83	0.88	0.61	0.88	0.71	0.62	0.64	0.68	0.76	0.84	0.68	0.89	0.62	0.93	0.61	0.84	0.71	0.81	0.67	0.68	0.88	0.82	0.75	0.82	0.83	1.00	0.90	0.77	0.87	0.59	0.86	0.67	0.79	0.81	0.93	0.93	0.88	0.95	0.64	0.96	0.87	0.84	0.83	0.93	0.68	0.84	0.64	0.71	0.71	0.89	0.88
NM_030643|APOL4|chr22|-	chr22:36585165-36587958	36586175	0.45	NA	NA	0.23	NA	0.42	0.18	0.28	NA	NA	0.44	NA	NA	0.41	0.31	0.39	NA	0.30	NA	0.19	NA	0.28	0.41	NA	0.31	0.28	0.21	NA	NA	0.19	0.46	0.19	0.45	0.33	NA	NA	NA	0.31	NA	0.28	0.42	0.46	0.13	0.20	NA	NA	NA	0.33	NA	NA	NA
NM_020315|PDXP|chr22|+	chr22:38061561-38062943	38061722	NA	1.00	NA	NA	NA	NA	NA	1.00	0.98	0.99	NA	0.99	1.00	0.99	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	NA	0.99	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00
NM_014323|PATZ1|chr22|-	chr22:31721800-31723295	31722339	NA	0.90	NA	1.00	1.00	0.89	1.00	0.88	0.88	0.98	1.00	0.95	0.66	0.92	0.68	0.79	NA	0.79	0.88	0.82	0.85	0.84	0.73	NA	0.96	0.86	1.00	0.69	0.86	0.90	0.92	0.83	0.83	1.00	NA	0.98	NA	0.90	0.74	0.84	1.00	0.80	0.93	0.89	1.00	0.72	1.00	1.00	0.76	0.91	0.93
NM_001184970|PACSIN2|chr22|-	chr22:43265766-43267475	43266951	0.88	0.99	0.89	1.00	1.00	0.91	1.00	0.79	1.00	1.00	NA	1.00	0.72	0.98	0.84	0.87	0.79	0.97	1.00	0.98	0.95	0.86	0.82	0.88	1.00	1.00	1.00	0.77	0.96	1.00	0.95	0.82	0.96	1.00	0.92	1.00	0.90	0.96	0.85	0.84	1.00	0.87	1.00	0.98	1.00	0.85	1.00	1.00	0.72	0.94	1.00
NM_152906|C22orf25|chr22|+	chr22:20052064-20055466	20053428	0.21	0.15	0.10	0.14	0.11	0.20	0.12	0.35	0.32	0.10	0.18	0.17	0.16	0.14	0.22	0.10	0.16	0.23	0.16	0.10	0.11	0.08	0.17	0.17	0.22	0.22	0.12	0.17	0.14	0.21	0.21	0.08	0.17	0.12	NA	0.19	0.23	0.16	0.17	0.15	0.27	0.10	0.22	0.10	0.14	0.31	0.25	0.09	0.25	0.12	0.13
NM_014339|IL17RA|chr22|+	chr22:17589196-17596584	17593627	0.29	0.27	NA	0.34	NA	0.17	NA	0.14	0.47	0.19	NA	0.19	0.18	0.35	0.17	NA	NA	0.28	0.24	0.19	NA	0.28	NA	NA	0.78	NA	0.55	0.16	NA	NA	NA	0.33	0.32	NA	NA	0.17	0.27	NA	0.26	0.22	NA	0.23	0.11	NA	0.19	0.26	NA	NA	0.24	0.06	0.09
NM_001195072|TMEM184B|chr22|-	chr22:38615307-38617717	38617538	0.93	0.91	0.93	0.93	0.93	0.92	0.97	0.87	0.94	0.92	0.92	0.92	0.83	0.95	0.93	0.91	0.91	0.93	0.83	0.95	0.96	0.94	0.93	0.92	0.86	0.93	0.86	0.88	0.92	0.95	0.92	0.92	0.91	0.93	0.92	0.95	0.90	0.97	0.91	0.94	0.99	0.90	0.91	0.86	0.96	0.92	0.91	0.95	0.87	0.88	0.96
NM_014346|TBC1D22A|chr22|+	chr22:47569140-47571335	47569680	0.26	0.20	0.22	0.14	0.25	0.31	0.20	0.26	0.39	0.19	0.27	0.26	0.31	0.31	0.26	0.21	0.24	0.27	0.14	0.38	0.32	0.25	0.28	0.32	0.23	0.26	0.16	0.27	0.21	0.23	0.27	0.18	0.18	0.15	0.28	0.15	0.39	0.27	0.21	0.17	0.26	0.26	0.17	0.21	0.20	0.40	0.27	0.18	0.28	0.21	0.21
NM_024313|NOL12|chr22|+	chr22:38087180-38089481	38087431	0.19	0.26	0.16	0.11	0.08	0.07	0.07	0.14	0.08	0.09	0.04	0.07	0.14	0.10	0.21	0.11	NA	0.08	0.07	0.08	0.13	0.12	0.10	0.07	0.09	0.11	0.12	0.16	0.12	0.17	0.19	0.07	0.06	0.08	0.06	0.12	0.12	0.14	0.08	0.11	0.16	0.11	0.07	0.08	0.08	0.10	0.09	0.06	0.07	0.10	0.11
NM_033257|DGCR6L|chr22|-	chr22:20301800-20302347	20302109	0.94	0.76	0.80	0.78	0.87	0.77	0.86	0.74	0.84	0.91	1.00	0.83	0.74	0.74	0.76	0.80	0.71	0.79	0.84	0.86	0.80	0.79	0.72	0.77	0.96	0.74	0.86	0.74	0.74	0.77	0.73	0.73	0.77	0.97	0.86	0.89	0.78	0.80	0.83	0.74	0.87	0.81	0.78	0.75	0.86	0.73	0.87	0.83	0.74	0.77	0.65
NM_014941|MORC2|chr22|-	chr22:31321122-31322858	31322655	0.19	0.13	0.26	0.40	0.16	0.22	0.27	0.43	0.24	0.24	0.21	0.16	0.43	0.25	0.26	0.16	0.25	0.23	0.26	0.27	0.20	0.35	0.17	0.33	0.22	0.23	0.12	0.21	0.18	0.29	0.17	0.22	0.12	0.12	0.17	0.16	0.19	0.24	0.33	0.34	0.15	0.12	0.23	0.21	0.52	0.26	0.42	0.25	0.14	0.29	0.11
NM_005569|LIMK2|chr22|+	chr22:31674282-31676803	31675916	0.15	0.18	0.18	0.17	0.20	0.20	0.18	0.15	0.27	0.26	0.39	0.23	0.16	0.22	0.15	0.16	0.13	0.15	0.17	0.24	0.22	0.18	0.19	0.16	0.23	0.24	0.18	0.16	0.18	0.14	0.31	0.15	0.28	0.18	0.17	0.27	0.16	0.19	0.14	0.17	0.24	0.20	0.15	0.16	0.24	0.17	0.20	0.21	0.17	0.12	0.23
NM_018957|SH3BP1|chr22|+	chr22:38051278-38052118	38051428	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001184726|TCN2|chr22|+	chr22:31022446-31023795	31023007	0.04	0.06	0.03	0.03	0.06	0.05	0.03	0.12	0.04	0.03	0.04	0.03	0.04	0.04	0.05	0.03	0.03	0.05	0.03	0.05	0.05	0.03	0.04	0.02	0.04	0.09	0.09	0.05	0.04	0.06	0.04	0.05	0.04	0.03	0.03	0.03	0.04	0.07	0.04	0.03	0.04	0.03	0.04	0.05	0.03	0.03	0.03	0.03	0.05	0.03	0.04
NM_002430|MN1|chr22|-	chr22:28144249-28147084	28146817	0.97	0.98	0.90	1.00	1.00	0.88	NA	0.90	1.00	NA	1.00	NA	0.87	NA	NA	0.95	0.93	0.96	0.99	NA	NA	0.94	NA	NA	1.00	0.97	0.98	NA	NA	NA	NA	0.97	NA	0.98	NA	0.95	NA	0.98	0.87	0.93	1.00	NA	0.98	0.99	NA	0.92	0.98	NA	0.91	0.94	NA
NM_001429|EP300|chr22|+	chr22:41572776-41576103	41575137	0.58	0.61	0.41	0.82	1.00	0.61	0.98	0.56	0.90	0.86	1.00	0.65	0.44	0.72	0.52	0.60	0.45	0.63	0.83	0.77	0.67	0.64	0.53	0.52	0.77	0.82	0.84	0.44	0.59	0.72	0.78	0.54	0.85	0.99	0.65	0.75	0.60	0.77	0.40	0.64	1.00	0.52	0.75	0.78	0.95	0.47	0.99	0.94	0.43	0.70	1.00
NM_006116|TAB1|chr22|+	chr22:39826019-39827933	39826256	0.86	0.90	0.93	0.92	0.85	0.92	0.89	0.87	0.86	1.00	0.68	0.97	0.79	0.95	0.91	0.84	0.75	0.91	0.58	0.98	0.97	0.87	0.88	NA	0.63	0.91	0.66	0.83	0.89	0.96	0.94	0.88	0.92	0.80	NA	0.95	0.86	0.88	0.94	0.90	0.92	0.89	0.85	0.95	0.98	0.81	0.81	0.97	0.78	0.93	0.98
NM_015373|CBY1|chr22|+	chr22:39069163-39070664	39069815	0.03	0.07	0.04	0.05	0.02	0.04	0.03	0.10	0.03	0.02	0.05	0.04	0.03	0.02	0.03	0.02	0.03	0.03	0.03	0.03	0.10	0.06	0.05	0.03	0.05	0.05	0.09	0.15	0.01	0.04	0.04	0.03	0.04	0.06	0.03	0.04	0.05	0.10	0.02	0.06	0.05	0.04	0.11	0.05	0.04	0.09	0.04	0.05	0.07	0.07	0.02
NM_003595|TPST2|chr22|-	chr22:26918971-26922233	26921876	0.13	0.08	0.04	0.10	0.05	0.04	0.05	0.12	0.09	0.05	0.07	0.07	0.26	0.19	0.13	0.11	0.06	0.18	0.10	0.06	0.05	0.10	0.10	0.13	0.04	0.05	0.07	0.13	0.07	0.04	0.11	0.08	0.05	0.11	0.04	0.03	0.12	0.06	0.16	0.14	0.05	0.07	0.09	0.03	0.05	0.19	0.12	0.04	0.07	0.11	0.07
NM_012324|MAPK8IP2|chr22|+	chr22:51049134-51052194	51049811	NA	0.11	NA	0.11	0.08	0.11	0.07	NA	0.20	NA	NA	NA	0.16	NA	NA	NA	NA	0.07	NA	0.19	0.09	0.09	NA	NA	0.06	0.18	0.06	NA	0.09	0.12	0.10	0.11	NA	NA	0.15	0.10	NA	NA	0.06	NA	NA	NA	0.07	NA	0.09	NA	NA	0.09	0.10	0.08	0.07
NR_036556|ANKRD54|chr22|-	chr22:38226859-38228024	38227492	0.96	1.00	1.00	0.93	1.00	0.98	1.00	0.99	1.00	0.97	1.00	1.00	0.86	1.00	1.00	NA	0.95	1.00	1.00	0.99	1.00	0.99	0.98	NA	1.00	1.00	1.00	0.96	1.00	1.00	0.96	0.94	1.00	1.00	NA	1.00	0.96	1.00	0.99	0.94	1.00	0.98	0.98	0.99	1.00	0.89	1.00	1.00	0.96	0.99	1.00
NM_017931|TTC38|chr22|+	chr22:46688687-46689905	46689039	1.00	0.97	NA	1.00	1.00	0.94	1.00	0.91	0.92	1.00	1.00	0.97	0.84	0.98	0.98	NA	0.90	0.92	0.99	0.99	NA	0.96	0.82	NA	1.00	0.94	1.00	0.77	0.97	0.90	0.99	0.92	NA	0.96	NA	0.98	1.00	1.00	0.85	0.83	1.00	0.92	1.00	0.92	1.00	NA	1.00	1.00	0.66	0.96	0.88
NM_021574|BCR|chr22|+	chr22:23657619-23660212	23657896	0.13	0.15	0.14	0.13	0.20	0.14	0.14	0.17	0.29	0.10	0.14	0.12	0.20	0.25	0.15	0.19	0.15	0.13	0.10	0.26	0.14	0.11	0.15	0.25	0.15	0.20	0.14	0.11	0.15	0.15	0.16	0.10	0.11	0.09	0.18	0.10	0.23	0.11	0.13	0.13	0.19	0.18	0.13	0.11	0.12	0.21	0.16	0.13	0.20	0.11	0.25
NM_001037666|GATSL3|chr22|-	chr22:30681108-30681677	30681527	NA	0.72	NA	0.81	0.87	0.92	NA	NA	NA	1.00	1.00	NA	NA	0.96	0.93	NA	0.96	1.00	0.87	NA	NA	0.97	NA	NA	0.92	NA	0.82	0.99	0.97	NA	0.95	1.00	0.84	1.00	NA	0.99	NA	NA	1.00	NA	NA	0.94	0.97	NA	1.00	1.00	0.89	NA	NA	0.94	0.92
NM_020137|GRIPAP1|chrX|-	chrX:48830137-48830697	48830449	0.79	0.76	0.67	0.77	0.88	0.68	0.73	0.66	0.77	0.95	1.00	0.72	0.70	0.83	0.73	0.79	0.78	0.83	0.85	0.82	0.73	0.69	0.66	0.62	0.93	0.77	0.92	0.61	0.83	0.81	0.76	0.75	0.83	0.95	0.82	0.80	0.71	0.80	0.56	0.62	0.92	0.87	0.68	0.75	0.87	0.69	0.88	0.85	0.58	0.79	0.94
NM_012310|KIF4A|chrX|+	chrX:69639911-69640729	69640101	NA	0.81	0.86	0.88	0.97	0.94	0.96	0.73	0.88	0.99	0.97	0.89	NA	NA	0.96	0.90	0.89	0.86	0.91	NA	0.90	0.89	0.78	0.82	0.96	0.93	0.89	0.81	0.88	0.91	0.93	0.90	0.95	0.99	0.99	0.91	0.84	0.95	0.91	0.87	0.98	0.83	0.82	0.74	0.95	0.86	0.92	0.97	0.88	0.89	0.99
NM_001171581|ITM2A|chrX|-	chrX:78615886-78616674	78616244	NA	NA	NA	0.72	NA	NA	0.53	0.71	NA	0.51	1.00	0.47	0.43	0.67	NA	0.33	NA	0.37	NA	NA	0.25	NA	0.39	0.36	0.63	0.45	NA	NA	0.30	0.43	0.66	NA	0.50	0.69	0.50	NA	0.38	0.45	NA	0.43	NA	0.40	NA	0.48	NA	NA	NA	0.55	NA	0.62	NA
NM_001168482|ARMCX5|chrX|+	chrX:101856807-101859093	101857509	NA	NA	0.99	0.98	NA	NA	0.95	0.89	NA	NA	NA	1.00	0.74	NA	NA	0.93	NA	0.96	0.97	NA	NA	NA	0.84	0.86	1.00	NA	0.96	0.72	NA	NA	NA	0.86	0.94	NA	NA	1.00	0.77	0.94	0.85	0.86	NA	0.84	1.00	0.98	1.00	0.74	NA	NA	0.77	0.88	0.96
NR_033237|FAM3A|chrX|-	chrX:153734484-153735237	153735087	0.96	0.88	0.98	0.94	1.00	0.90	0.90	0.86	1.00	0.94	0.99	0.88	0.86	0.95	0.85	0.88	0.85	0.88	1.00	0.89	0.96	0.91	0.86	0.92	1.00	0.92	0.99	0.90	0.96	0.82	1.00	0.88	0.97	1.00	0.94	0.95	0.92	0.91	0.93	0.87	1.00	0.94	0.90	0.91	0.96	0.88	1.00	0.93	0.89	0.88	1.00
NM_001135565|HDHD1|chrX|-	chrX:6966957-6968513	6968080	0.85	0.75	0.76	0.97	1.00	0.75	0.90	0.61	0.86	0.83	1.00	0.86	0.68	0.85	0.79	0.75	0.66	0.76	0.77	0.86	0.88	0.74	0.80	0.70	0.87	NA	0.75	0.70	NA	0.83	0.83	0.71	0.86	0.92	0.72	0.95	0.79	0.87	0.74	0.77	0.92	0.75	0.92	0.83	0.87	0.71	0.87	0.91	0.71	0.71	0.94
NM_001145149|VAMP7|chrX|+	chrX:155171546-155173436	155171717	0.91	0.90	0.84	0.95	NA	0.88	0.90	0.91	0.94	0.97	0.96	0.91	0.77	0.95	0.85	0.94	0.88	0.91	0.91	0.95	0.83	0.90	0.87	0.87	0.95	0.95	0.93	0.83	0.89	0.89	0.98	0.84	0.92	0.97	0.85	0.95	0.86	0.88	0.84	0.93	0.99	0.82	0.95	0.94	0.97	0.79	0.94	0.93	0.85	0.94	0.97
NM_153333|TCEAL8|chrX|-	chrX:102507918-102508945	102508365	0.80	0.90	0.82	0.99	0.97	0.90	0.93	0.90	0.92	0.91	1.00	0.94	0.76	0.98	0.83	0.86	0.86	0.98	0.89	0.96	0.68	0.83	0.90	0.90	0.95	0.97	0.91	0.82	0.88	0.95	0.87	0.82	0.89	0.96	0.91	0.94	0.81	0.92	0.88	0.94	1.00	0.84	0.97	0.94	0.98	0.88	0.91	0.96	0.83	0.86	0.95
NM_001168300|KLHL13|chrX|-	chrX:117031761-117033358	117032667	NA	0.88	NA	NA	NA	0.87	0.96	0.92	0.86	NA	NA	NA	0.71	NA	0.74	0.94	NA	NA	0.86	NA	NA	0.82	NA	0.78	0.87	NA	0.79	NA	NA	0.90	0.94	0.83	NA	0.95	NA	1.00	0.93	NA	NA	0.87	NA	NA	0.96	NA	1.00	0.72	1.00	1.00	0.74	0.93	NA
NM_004458|ACSL4|chrX|-	chrX:108884549-108887415	108887229	0.77	0.82	NA	0.91	0.87	0.68	0.87	0.84	0.85	0.81	0.93	0.75	0.71	0.86	0.74	0.71	0.75	0.86	0.86	NA	0.65	0.67	0.75	0.73	0.82	0.76	0.86	0.65	0.72	0.85	0.87	0.74	0.79	0.86	0.85	0.79	0.80	0.77	0.74	0.81	0.88	0.72	0.91	0.86	0.81	0.70	NA	0.78	0.69	0.80	0.87
NM_016484|PDZD11|chrX|-	chrX:69506442-69506966	69506791	0.78	0.73	0.77	0.74	0.84	0.67	0.80	0.56	0.81	0.92	0.95	0.73	0.61	0.87	0.79	0.72	0.65	0.78	0.66	0.81	0.72	0.71	0.66	0.71	0.81	0.86	0.78	0.74	0.71	0.74	0.66	0.64	0.74	0.87	0.67	0.82	0.68	0.93	0.67	0.67	0.84	0.81	0.77	0.69	0.93	0.67	0.83	0.79	0.68	0.66	0.84
NM_001127197|ELF4|chrX|-	chrX:129197922-129201500	129198951	0.33	0.32	0.41	0.52	0.86	0.40	0.37	0.19	0.49	0.41	NA	0.38	0.32	0.53	0.21	0.31	0.40	0.47	0.20	0.56	0.30	0.39	0.25	0.28	0.38	0.27	0.32	0.14	0.41	0.24	0.36	0.33	0.37	0.44	0.35	0.40	0.27	0.22	0.35	0.36	0.58	0.29	0.23	0.48	0.55	0.30	0.42	0.53	0.24	0.27	0.28
NM_022117|TSPYL2|chrX|+	chrX:53116957-53117722	53117107	0.77	0.61	0.65	0.91	0.67	0.52	0.71	0.68	0.60	0.81	NA	0.64	0.50	0.62	0.49	0.63	0.42	0.76	0.63	0.71	0.81	0.53	0.39	0.48	NA	0.73	0.60	0.47	0.66	0.72	0.65	NA	0.78	NA	0.72	0.80	0.82	0.68	NA	0.63	0.78	0.75	0.88	0.59	0.86	0.47	0.88	0.87	0.56	0.64	0.38
NM_002536|TBC1D25|chrX|+	chrX:48418001-48421010	48419509	0.31	0.38	0.29	0.31	0.45	0.37	0.55	0.30	0.46	0.40	NA	0.67	0.29	0.47	0.34	0.38	0.33	0.47	0.43	0.40	0.39	0.32	0.29	0.40	NA	0.36	0.32	0.36	0.32	0.27	0.37	0.31	0.34	0.49	0.33	0.41	0.30	0.38	0.27	0.34	0.53	0.31	0.25	0.42	0.48	0.33	0.29	0.49	0.31	0.30	0.36
NM_000240|MAOA|chrX|+	chrX:43603613-43606072	43603949	0.49	0.43	0.49	NA	0.37	0.50	0.48	0.41	0.53	0.44	0.32	0.30	0.47	0.67	0.51	0.52	0.45	0.57	0.42	0.57	NA	0.39	0.31	0.60	0.54	0.54	0.45	0.35	0.67	0.34	0.58	0.33	0.49	0.45	0.60	0.47	0.50	NA	0.29	0.50	0.47	0.47	0.29	0.51	0.30	0.52	0.34	0.35	0.38	0.45	0.55
NM_016500|CXorf26|chrX|+	chrX:75397450-75398013	75397700	0.69	0.84	0.79	0.74	0.85	0.71	0.61	0.72	0.83	0.87	0.73	0.89	0.84	0.87	0.87	0.88	0.69	0.73	0.73	0.80	0.79	0.74	0.87	0.81	0.82	0.85	0.74	0.75	0.69	0.75	0.81	0.72	0.76	0.83	0.79	0.79	0.89	0.83	0.85	0.65	0.93	0.71	0.74	0.71	0.94	0.82	0.87	0.85	0.84	0.77	0.85
NM_001114123|ELK1|chrX|-	chrX:47494922-47496326	47495512	0.38	0.35	0.36	0.49	0.51	0.33	0.33	0.35	0.43	0.57	0.73	0.34	0.36	0.47	0.34	0.42	0.28	0.32	0.40	0.46	0.38	0.33	0.33	0.28	0.44	0.42	0.38	0.24	0.44	0.31	0.42	0.31	0.44	0.48	0.32	0.50	0.34	0.38	0.33	0.26	0.58	0.36	0.47	0.35	0.60	0.29	0.45	0.53	0.30	0.34	0.41
NM_004606|TAF1|chrX|+	chrX:70683673-70685855	70683828	0.68	0.79	0.67	0.73	0.81	0.62	0.70	0.67	0.67	0.79	NA	0.64	0.60	0.68	0.60	0.72	0.57	0.71	0.79	NA	0.68	0.64	0.57	0.58	0.82	0.74	0.75	0.59	0.59	0.74	0.65	0.65	0.70	0.75	0.66	0.77	0.73	0.67	0.63	0.63	0.74	0.58	0.78	0.81	0.67	0.61	0.66	0.80	0.57	0.70	0.64
NM_004299|ABCB7|chrX|-	chrX:74270987-74273420	74273155	0.08	0.12	0.11	0.13	0.09	0.09	0.16	0.08	0.11	0.10	0.11	0.07	NA	0.09	0.13	0.16	0.12	0.18	0.16	NA	0.10	0.12	0.15	0.15	0.17	0.22	0.17	0.05	0.16	0.09	0.11	0.15	0.12	0.10	0.12	0.12	0.14	0.13	0.06	0.10	0.11	0.09	0.09	0.13	0.10	0.11	0.08	0.12	0.12	0.13	0.15
NM_001242614|CD99L2|chrX|-	chrX:149934791-149937574	149937261	0.96	0.95	0.99	0.98	1.00	0.98	0.98	0.89	0.99	0.99	NA	0.98	0.93	0.99	0.97	0.97	0.95	0.96	0.97	0.96	0.98	0.98	0.99	0.98	0.98	0.98	0.95	0.98	0.99	NA	0.98	0.96	0.94	0.96	0.98	NA	0.92	0.98	0.97	0.97	1.00	0.97	0.91	NA	0.99	0.98	0.99	NA	0.97	0.95	0.97
NM_016120|RLIM|chrX|-	chrX:73804862-73812896	73811229	0.75	0.92	0.77	0.76	0.84	0.77	0.84	0.78	0.90	0.83	NA	0.71	0.60	0.69	0.73	0.77	0.78	0.86	0.75	NA	0.72	NA	0.79	0.71	0.84	0.95	0.90	0.66	0.80	0.81	0.83	0.65	0.74	NA	NA	NA	0.76	0.94	0.74	0.76	0.98	0.73	0.80	0.93	NA	0.74	0.76	NA	0.73	0.85	0.91
NM_001174092|TMEM185A|chrX|-	chrX:148676533-148679915	148678238	0.04	0.04	0.04	0.05	0.04	0.03	0.02	0.04	0.03	0.03	0.03	NA	0.08	0.06	0.04	0.02	0.03	0.05	0.01	0.06	0.02	0.03	0.04	0.03	0.02	0.09	0.04	0.07	0.07	0.05	0.04	0.02	0.02	0.02	0.08	0.06	0.10	0.04	0.04	0.03	0.05	0.02	0.04	0.03	0.04	0.08	0.05	0.02	0.04	0.04	0.04
NM_001415|EIF2S3|chrX|+	chrX:24094838-24096924	24095970	0.48	0.58	0.60	0.88	0.36	0.63	0.73	0.67	0.54	0.79	0.76	0.46	0.58	0.73	0.44	0.54	0.67	0.60	0.58	0.61	0.76	0.51	0.54	0.58	0.51	0.71	0.56	0.51	0.45	0.41	0.72	0.62	0.45	0.55	0.58	0.58	0.56	0.52	0.50	0.74	0.64	0.48	0.64	0.46	0.79	0.65	0.52	0.73	0.60	0.65	0.69
NM_000033|ABCD1|chrX|+	chrX:153008942-153010207	153009092	NA	0.94	0.88	0.89	0.89	NA	NA	0.74	NA	0.85	NA	1.00	0.87	0.91	0.75	0.80	NA	0.88	NA	0.77	0.98	0.95	0.84	0.86	NA	0.81	NA	NA	0.83	NA	0.88	NA	0.82	NA	1.00	0.86	0.84	0.81	NA	0.93	NA	0.80	0.88	NA	NA	NA	0.94	0.99	NA	0.83	0.82
NM_207318|FAM199X|chrX|+	chrX:103434288-103440579	103436036	0.54	0.83	0.75	0.69	0.34	0.48	0.63	0.48	0.75	0.57	NA	0.39	0.63	NA	0.59	0.53	0.68	0.60	0.29	NA	0.28	0.41	0.42	0.71	0.37	0.63	0.77	0.35	0.57	0.62	0.75	0.34	0.56	0.51	NA	0.70	0.64	0.55	0.53	0.67	0.68	0.65	0.50	0.52	0.30	0.63	0.47	NA	NA	0.46	0.77
NM_001078173|FAM127C|chrX|-	chrX:134153358-134156566	134155335	0.28	0.35	0.40	NA	0.30	0.27	0.42	0.31	0.52	0.33	0.63	NA	0.25	0.37	0.22	0.29	0.36	0.30	0.39	0.30	0.21	0.23	0.34	0.35	0.40	0.23	0.33	0.24	0.40	0.28	0.33	0.20	0.30	0.33	0.23	0.26	0.27	0.42	0.22	0.35	0.61	0.29	0.26	0.35	0.31	0.31	0.27	0.32	0.21	0.26	0.32
NM_173470|MMGT1|chrX|-	chrX:135042810-135047342	135044256	0.08	0.12	0.12	0.19	0.08	0.07	0.06	0.11	0.08	0.10	NA	0.13	0.09	0.25	0.06	0.08	0.06	0.08	0.05	NA	NA	0.06	0.11	0.12	0.10	0.18	0.07	0.03	0.12	0.07	0.14	0.04	0.07	0.08	0.15	NA	0.09	0.11	0.07	0.15	0.20	0.10	0.07	0.11	0.10	0.09	0.07	NA	0.06	0.06	0.09
NM_006521|TFE3|chrX|-	chrX:48886227-48888112	48887962	0.92	0.90	0.91	0.89	0.92	0.90	0.92	0.84	0.91	0.93	0.88	0.91	0.86	0.91	0.90	0.91	0.91	0.93	0.88	0.90	0.88	0.89	0.92	0.92	0.86	0.93	0.89	0.90	0.91	0.89	0.89	0.91	0.90	0.88	0.90	0.92	0.88	0.91	0.91	0.91	0.89	0.90	0.87	0.89	0.93	0.91	0.92	0.91	0.92	0.88	0.95
